guid,dbfid,cardname,texname,texhash
LT23_020P1_03t,87812,Fathom Guard 3,HS25-044_M_Weapon,A592C4DA
LT23_020P1_03t,87812,Fathom Guard 3,HS25-044_M_Mask,43DB39FA
LT23_020P1_03t,87812,Fathom Guard 3,HS25-044_M_Premium,60EFCAC4
LT23_020P1_04,87815,Tidal Strike 4,R7_a073_HP,
LT23_020P1_04t,87811,Fathom Guard 4,HS25-044_M,E3563DCE
LT23_020P1_04t,87811,Fathom Guard 4,HS25-044_M_Bubbles,00EC2E0C
LT23_020P1_04t,87811,Fathom Guard 4,HS25-044_M_FlowMap,
LT23_020P1_04t,87811,Fathom Guard 4,HS25-044_M_Weapon,A592C4DA
LT23_020P1_04t,87811,Fathom Guard 4,HS25-044_M_Mask,43DB39FA
LT23_020P1_04t,87811,Fathom Guard 4,HS25-044_M_Premium,60EFCAC4
LT23_020P1_05,85129,Tidal Strike {0},R7_a073_HP,
LT23_020P1_05t,85130,Fathom Guard {0},HS25-044_M,E3563DCE
LT23_020P1_05t,85130,Fathom Guard {0},HS25-044_M_Bubbles,00EC2E0C
LT23_020P1_05t,85130,Fathom Guard {0},HS25-044_M_FlowMap,
LT23_020P1_05t,85130,Fathom Guard {0},HS25-044_M_Weapon,A592C4DA
LT23_020P1_05t,85130,Fathom Guard {0},HS25-044_M_Mask,43DB39FA
LT23_020P1_05t,85130,Fathom Guard {0},HS25-044_M_Premium,60EFCAC4
LT23_020P2_01,87810,Cataclysmic Bolt 1,LT04-081_HP,
LT23_020P2_02,87809,Cataclysmic Bolt 2,LT04-081_HP,
LT23_020P2_03,87808,Cataclysmic Bolt 3,LT04-081_HP,
LT23_020P2_04,87807,Cataclysmic Bolt 4,LT04-081_HP,
LT23_020P2_05,85131,Cataclysmic Bolt {0},LT04-081_HP,
LT23_020P3_01,87822,Blessing of the Tides 1,MC23-035_HP,
LT23_020P3_02,87821,Blessing of the Tides 2,MC23-035_HP,
LT23_020P3_03,87820,Blessing of the Tides 3,MC23-035_HP,
LT23_020P3_04,87819,Blessing of the Tides 4,MC23-035_HP,
LT23_020P3_05,85132,Blessing of the Tides {0},MC23-035_HP,
LT23_020T1_01,91904,Sunken Trident {0},HS25-174_HP,
LT23_021E1_01,87832,Icy Grasp 1,HS22-029_HP,
LT23_021E1_02,87831,Icy Grasp 2,HS22-029_HP,
LT23_021E1_03,87830,Icy Grasp 3,HS22-029_HP,
LT23_021E1_04,84185,Icy Grasp {0},HS22-029_HP,
LT23_021E2_01,87829,Witch's Mantle 1,LT04-076_E,
LT23_021E2_02,87828,Witch's Mantle 2,LT04-076_E,
LT23_021E2_03,87827,Witch's Mantle 3,LT04-076_E,
LT23_021E2_04,84184,Witch's Mantle {0},LT04-076_E,
LT23_021E3_01,87835,Fel Cauldron 1,MC23-067_E,
LT23_021E3_02,87834,Fel Cauldron 2,MC23-067_E,
LT23_021E3_03,87833,Fel Cauldron 3,MC23-067_E,
LT23_021E3_04,86363,Fel Cauldron {0},MC23-067_E,
LT23_021H_01,84176,Lady Vashj,MC23-004_M,
LT23_021H_01,84176,Lady Vashj,MC23-004_M_FlowMap,
LT23_021H_01,84176,Lady Vashj,MC23-004_M_Energy,
LT23_021H_01,84176,Lady Vashj,MC23-004_M_Mask,
LT23_021H_01,84176,Lady Vashj,MC23-004_M_Premium,
LT23_021H_02,84177,Lady Vashj,MC23-005_M,
LT23_021H_02,84177,Lady Vashj,MC23-005_M_Hand,
LT23_021H_02,84177,Lady Vashj,MC23-005_M_Hair,
LT23_021H_02,84177,Lady Vashj,MC23-005_M_Mask,
LT23_021H_02,84177,Lady Vashj,MC23-005_M_Premium,
LT23_021H_03,84178,Lady Vashj,MC23-006_M,
LT23_021H_03,84178,Lady Vashj,MC23-006_M_FlowMap,
LT23_021H_03,84178,Lady Vashj,MC23-006_M_Lighting,
LT23_021H_03,84178,Lady Vashj,MC23-006_M_Mask,
LT23_021H_03,84178,Lady Vashj,MC23-006_M_Premium,
LT23_021P1_01,87839,Electrify 1,W13_271_D,EA704CF7
LT23_021P1_02,87838,Electrify 2,W13_271_D,EA704CF7
LT23_021P1_03,87837,Electrify 3,W13_271_D,EA704CF7
LT23_021P1_04,87836,Electrify 4,W13_271_D,EA704CF7
LT23_021P1_05,84180,Electrify {0},W13_271_D,EA704CF7
LT23_021P2_01,87843,Handmaiden's Poison 1,HS13-418_HP,
LT23_021P2_02,87842,Handmaiden's Poison 2,HS13-418_HP,
LT23_021P2_03,87841,Handmaiden's Poison 3,HS13-418_HP,
LT23_021P2_04,87840,Handmaiden's Poison 4,HS13-418_HP,
LT23_021P2_05,84182,Handmaiden's Poison {0},HS13-418_HP,
LT23_021P3_01,87847,Reflex Shot 1,MC23-031_E,
LT23_021P3_02,87846,Reflex Shot 2,MC23-031_E,
LT23_021P3_03,87845,Reflex Shot 3,MC23-031_E,
LT23_021P3_04,87844,Reflex Shot 4,MC23-031_E,
LT23_021P3_05,86327,Reflex Shot {0},MC23-031_E,
LT23_021T1_01,91987,Leeching Poison {0},HS13-426_HP,
LT23_021T1_02,91988,Leeching Poison 2,HS13-426_HP,
LT23_022E1_01,90508,Hook the Crew 1,HS18-420,
LT23_022E1_02,90509,Hook the Crew 2,HS18-420,
LT23_022E1_03,90510,Hook the Crew 3,HS18-420,
LT23_022E1_04,90511,Hook the Crew {0},HS18-420,
LT23_022E2_01,90512,Arms Locker 1,HS23-114_HP,
LT23_022E2_02,90516,Arms Locker 2,HS23-114_HP,
LT23_022E2_03,90517,Arms Locker 3,HS23-114_HP,
LT23_022E2_04,90518,Arms Locker {0},HS23-114_HP,
LT23_022E3_01,90520,I'm In Charge Now! 1,HS9-192_M,D6A4A169
LT23_022E3_01,90520,I'm In Charge Now! 1,HS9-192_M_FlowMap,
LT23_022E3_01,90520,I'm In Charge Now! 1,HS9-192_M_FlowTexture,F4120F0B
LT23_022E3_01,90520,I'm In Charge Now! 1,FX_water_drop_drool_por_stream_moat_lurker,
LT23_022E3_01,90520,I'm In Charge Now! 1,HS9-192_M_PTP_Eyelids,B0869288
LT23_022E3_01,90520,I'm In Charge Now! 1,HS9-192_M_PTP_Mask,2BDD1074
LT23_022E3_02,90524,I'm In Charge Now! 2,HS9-192_M,D6A4A169
LT23_022E3_02,90524,I'm In Charge Now! 2,HS9-192_M_FlowMap,
LT23_022E3_02,90524,I'm In Charge Now! 2,HS9-192_M_FlowTexture,F4120F0B
LT23_022E3_02,90524,I'm In Charge Now! 2,FX_water_drop_drool_por_stream_moat_lurker,
LT23_022E3_02,90524,I'm In Charge Now! 2,HS9-192_M_PTP_Eyelids,B0869288
LT23_022E3_02,90524,I'm In Charge Now! 2,HS9-192_M_PTP_Mask,2BDD1074
LT23_022E3_03,90525,I'm In Charge Now! 3,HS9-192_M,D6A4A169
LT23_022E3_03,90525,I'm In Charge Now! 3,HS9-192_M_FlowMap,
LT23_022E3_03,90525,I'm In Charge Now! 3,HS9-192_M_FlowTexture,F4120F0B
LT23_022E3_03,90525,I'm In Charge Now! 3,FX_water_drop_drool_por_stream_moat_lurker,
LT23_022E3_03,90525,I'm In Charge Now! 3,HS9-192_M_PTP_Eyelids,B0869288
LT23_022E3_03,90525,I'm In Charge Now! 3,HS9-192_M_PTP_Mask,2BDD1074
LT23_022E3_04,90526,I'm In Charge Now! {0},HS9-192_M,D6A4A169
LT23_022E3_04,90526,I'm In Charge Now! {0},HS9-192_M_FlowMap,
LT23_022E3_04,90526,I'm In Charge Now! {0},HS9-192_M_FlowTexture,F4120F0B
LT23_022E3_04,90526,I'm In Charge Now! {0},FX_water_drop_drool_por_stream_moat_lurker,
LT23_022E3_04,90526,I'm In Charge Now! {0},HS9-192_M_PTP_Eyelids,B0869288
LT23_022E3_04,90526,I'm In Charge Now! {0},HS9-192_M_PTP_Mask,2BDD1074
LT23_022H_01,90466,Patches the Pirate,LT03-064_M,
LT23_022H_01,90466,Patches the Pirate,LT03-064_M_Monster,
LT23_022H_01,90466,Patches the Pirate,LT03-064_M_FlowMap,
LT23_022H_01,90466,Patches the Pirate,LT03-064_M_Smoke,
LT23_022H_01,90466,Patches the Pirate,LT03-064_M_Mask,
LT23_022H_01,90466,Patches the Pirate,LT03-064_M_Premium,
LT23_022H_02,90477,Patches the Pirate,LT03-065_M,
LT23_022H_02,90477,Patches the Pirate,LT03-065_M_Hand,
LT23_022H_02,90477,Patches the Pirate,LT03-065_M_Smoke,
LT23_022H_02,90477,Patches the Pirate,LT03-065_M_FlowMap,
LT23_022H_02,90477,Patches the Pirate,LT03-065_M_Mask,
LT23_022H_02,90477,Patches the Pirate,LT03-065_M_Premium,
LT23_022H_03,90478,Patches the Pirate,LT03-066_M,
LT23_022H_03,90478,Patches the Pirate,LT03-066_M_Hand_01,
LT23_022H_03,90478,Patches the Pirate,LT03-066_M_Hand_02,
LT23_022H_03,90478,Patches the Pirate,LT03-066_M_Line,
LT23_022H_03,90478,Patches the Pirate,LT03-066_M_Mask,
LT23_022H_03,90478,Patches the Pirate,LT03-066_M_Premium,
LT23_022P1_01,90479,Eye Matey 1,r7_a019_HP,
LT23_022P1_02,90486,Eye Matey 2,r7_a019_HP,
LT23_022P1_03,90487,Eye Matey 3,r7_a019_HP,
LT23_022P1_04,90488,Eye Matey 4,r7_a019_HP,
LT23_022P1_05,90489,Eye Matey {0},r7_a019_HP,
LT23_022P2_01,90482,Eye Cap'n 1,LT03-088_HP,
LT23_022P2_02,90490,Eye Cap'n 2,LT03-088_HP,
LT23_022P2_03,90491,Eye Cap'n 3,LT03-088_HP,
LT23_022P2_04,90492,Eye Cap'n 4,LT03-088_HP,
LT23_022P2_05,90493,Eye Cap'n {0},LT03-088_HP,
LT23_022P3_01,90496,Crew The Guns 1,HS14-324_HP,
LT23_022P3_02,90504,Crew The Guns 2,HS14-324_HP,
LT23_022P3_03,90505,Crew The Guns 3,HS14-324_HP,
LT23_022P3_04,90506,Crew The Guns 4,HS14-324_HP,
LT23_022P3_05,90507,Crew The Guns {0},HS14-324_HP,
LT23_022P3b_01,90498,Crewed Gun 1,HS14-324_HP,
LT23_022P3b_02,90499,Crewed Gun 2,HS14-324_HP,
LT23_022P3b_03,90500,Crewed Gun 3,HS14-324_HP,
LT23_022P3b_04,90501,Crewed Gun 4,HS14-324_HP,
LT23_022P3b_05,90502,Crewed Gun {0},HS14-324_HP,
LT23_022PmE_01,90472,Patchling 1,LT03-089_M,
LT23_022PmE_02,90473,Patchling 2,LT03-089_M,
LT23_022PmE_03,90474,Patchling 3,LT03-089_M,
LT23_022PmE_04,90475,Patchling 4,LT03-089_M,
LT23_022PmE_05,90476,Patchling {0},LT03-089_M,
LT23_022Pm_01,90467,Patchling 1,LT03-089_M,
LT23_022Pm_02,90468,Patchling 2,LT03-089_M,
LT23_022Pm_03,90469,Patchling 3,LT03-089_M,
LT23_022Pm_04,90470,Patchling 4,LT03-089_M,
LT23_022Pm_05,90471,Patchling {0},LT03-089_M,
LT23_022T1_01,91969,Hostile Takeover {0},w2_360,
LT23_022T1e,91970,Hostile Takeover,w2_360,
LT23_022T2_01,91968,Aye for an Eye {0},HS12-333_HP,
LT23_024E1_01,87850,March of the Murlocs 1,HS22-068_E,
LT23_024E1_02,87849,March of the Murlocs 2,HS22-068_E,
LT23_024E1_03,87848,March of the Murlocs 3,HS22-068_E,
LT23_024E1_04,86532,March of the Murlocs {0},HS22-068_E,
LT23_024E1m_01,89343,Marching Murlocs 1,HS22-068_M,
LT23_024E1m_02,89344,Marching Murlocs 2,HS22-068_M,
LT23_024E1m_03,89345,Marching Murlocs 3,HS22-068_M,
LT23_024E1m_04,89346,Marching Murlocs {0},HS22-068_M,
LT23_024E2_01,87853,Slippery When Wet 1,W17_a103_E,
LT23_024E2_02,87852,Slippery When Wet 2,W17_a103_E,
LT23_024E2_03,87851,Slippery When Wet 3,W17_a103_E,
LT23_024E2_04,86647,Slippery When Wet {0},W17_a103_E,
LT23_024E2e,86682,Slippery When Wet,W17_a103_E,
LT23_024E2e2,86683,Slippery When Wet,W17_a103_E,
LT23_024E3_01,87856,Time to Krill 1,w16_a096_E,
LT23_024E3_02,87855,Time to Krill 2,w16_a096_E,
LT23_024E3_03,87854,Time to Krill 3,w16_a096_E,
LT23_024E3_04,86648,Time to Krill {0},w16_a096_E,
LT23_024E3e,86684,Time to Krill,w16_a096_E,
LT23_024E3e2,86685,Time to Krill,w16_a096_E,
LT23_024H_01,86529,Murky,LT04-059_M,
LT23_024H_01,86529,Murky,LT04-059_M_Character,
LT23_024H_01,86529,Murky,LT04-059_M_Foot,
LT23_024H_01,86529,Murky,LT04-059_M_FlowMap_01,
LT23_024H_01,86529,Murky,LT04-059_M_FlowMap_02,
LT23_024H_01,86529,Murky,LT04-059_M_Mask,
LT23_024H_01,86529,Murky,LT04-059_M_Premium,
LT23_024H_02,86530,Murky,LT04-060_M,
LT23_024H_02,86530,Murky,LT04-060_M_FlowMap_01,
LT23_024H_02,86530,Murky,LT04-060_M_FlowMap_02,
LT23_024H_02,86530,Murky,LT04-060_M_Water,
LT23_024H_02,86530,Murky,LT04-060_M_Mask,
LT23_024H_02,86530,Murky,LT04-060_M_Premium,
LT23_024H_03,86531,Murky,LT04-061_M,
LT23_024H_03,86531,Murky,LT04-061_M_Hand,
LT23_024H_03,86531,Murky,LT04-061_M_FlowMap_01,
LT23_024H_03,86531,Murky,LT04-061_M_FlowMap_02,
LT23_024H_03,86531,Murky,LT04-061_M_Bubbles,
LT23_024H_03,86531,Murky,LT04-061_M_Mask,
LT23_024H_03,86531,Murky,LT04-061_M_Premium,
LT23_024P1_01,87860,Slime Time 1,MC23-020_HP,
LT23_024P1_02,87859,Slime Time 2,MC23-020_HP,
LT23_024P1_03,87858,Slime Time 3,MC23-020_HP,
LT23_024P1_04,87857,Slime Time 4,MC23-020_HP,
LT23_024P1_05,86649,Slime Time {0},MC23-020_HP,
LT23_024P1e,86679,Slimed,MC23-020_HP,
LT23_024P2_01,87878,Bubbly Bobble 1,W17_a105_HP,
LT23_024P2_01t,87868,Bobble Left,W17_a105_HP,
LT23_024P2_01t2,87874,Bobble Right,W17_a105_HP,
LT23_024P2_02,87877,Bubbly Bobble 2,W17_a105_HP,
LT23_024P2_02t,87866,Bobble Left,W17_a105_HP,
LT23_024P2_02t2,87873,Bobble Right,W17_a105_HP,
LT23_024P2_03,87876,Bubbly Bobble 3,W17_a105_HP,
LT23_024P2_03t,87865,Bobble Left,W17_a105_HP,
LT23_024P2_03t2,87872,Bobble Right,W17_a105_HP,
LT23_024P2_04,87875,Bubbly Bobble 4,W17_a105_HP,
LT23_024P2_04t,87864,Bobble Left,W17_a105_HP,
LT23_024P2_04t2,87871,Bobble Right,W17_a105_HP,
LT23_024P2_05,86652,Bubbly Bobble {0},W17_a105_HP,
LT23_024P2_05t,86662,Bobble Left,W17_a105_HP,
LT23_024P2_05t2,86663,Bobble Right,W17_a105_HP,
LT23_024P3_01,87887,Pufferfisher 1,HS17-243_HP,
LT23_024P3_02,87886,Pufferfisher 2,HS17-243_HP,
LT23_024P3_03,87885,Pufferfisher 3,HS17-243_HP,
LT23_024P3_04,87884,Pufferfisher 4,HS17-243_HP,
LT23_024P3_05,86653,Pufferfisher {0},HS17-243_HP,
LT23_024P3m_01,87883,Pufferfisher 1,HS17-243_M,
LT23_024P3m_02,87882,Pufferfisher 2,HS17-243_M,
LT23_024P3m_03,87880,Pufferfisher 3,HS17-243_M,
LT23_024P3m_04,87879,Pufferfisher 4,HS17-243_M,
LT23_024P3m_05,86654,Pufferfisher {0},HS17-243_M,
LT23_024T1_01,94843,Felosophical Insight {0},HS21-269_HP,
LT23_025E1_01,87126,Evolving Might 1,HS7-020_E,
LT23_025E1_02,87128,Evolving Might 2,HS7-020_E,
LT23_025E1_03,87129,Evolving Might 3,HS7-020_E,
LT23_025E1_04,87130,Evolving Might {0},HS7-020_E,
LT23_025E2_01,87131,Corrupted Neurons 1,HS7-077_E,
LT23_025E2_02,87132,Corrupted Neurons 2,HS7-077_E,
LT23_025E2_03,87133,Corrupted Neurons 3,HS7-077_E,
LT23_025E2_04,87134,Corrupted Neurons {0},HS7-077_E,
LT23_025E3_01,87135,Eternal Torment 1,HS7-018_E,
LT23_025E3_02,87138,Eternal Torment 2,HS7-018_E,
LT23_025E3_03,87139,Eternal Torment 3,HS7-018_E,
LT23_025E3_04,87140,Eternal Torment {0},HS7-018_E,
LT23_025E3e,87136,Eternal Torment,HS7-018_E,
LT23_025H_01,87091,N'Zoth,LT03-058_M1,
LT23_025H_01,87091,N'Zoth,LT03-058_M_Character,
LT23_025H_01,87091,N'Zoth,HS15-016_M_smoke,
LT23_025H_01,87091,N'Zoth,LT03-058_M_Flowmap_01,
LT23_025H_01,87091,N'Zoth,LT03-058_M_Eye,
LT23_025H_01,87091,N'Zoth,LT03-058_M_Mask,
LT23_025H_01,87091,N'Zoth,LT03-058_M_Premium,
LT23_025H_02,87092,N'Zoth,LT03-059_M,
LT23_025H_02,87092,N'Zoth,LT03-059_M_Glow,
LT23_025H_02,87092,N'Zoth,LT03-059_M_Flowmap,
LT23_025H_02,87092,N'Zoth,HS25-001_S_Bubbles,7DE485A2
LT23_025H_02,87092,N'Zoth,LT03-059_M_Mask,
LT23_025H_02,87092,N'Zoth,LT03-059_M_Premium,
LT23_025H_03,87093,N'Zoth,HS7-057_D,EA151903
LT23_025H_03,87093,N'Zoth,HS7-057_D_Mask,EC4FD3C2
LT23_025H_03_Event,90848,N'Zoth,LT03-059_M,
LT23_025H_03_Event,90848,N'Zoth,LT03-059_M_Glow,
LT23_025H_03_Event,90848,N'Zoth,LT03-059_M_Flowmap,
LT23_025H_03_Event,90848,N'Zoth,HS25-001_S_Bubbles,7DE485A2
LT23_025H_03_Event,90848,N'Zoth,LT03-059_M_Mask,
LT23_025H_03_Event,90848,N'Zoth,LT03-059_M_Premium,
LT23_025P1_01,87103,Spawn of N'Zoth 1,HS7-015_HP,
LT23_025P1_02,87105,Spawn of N'Zoth 2,HS7-015_HP,
LT23_025P1_03,87106,Spawn of N'Zoth 3,HS7-015_HP,
LT23_025P1_04,87107,Spawn of N'Zoth 4,HS7-015_HP,
LT23_025P1_05,87108,Spawn of N'Zoth {0},HS7-015_HP,
LT23_025P1e,87127,Spawn of N'Zoth,HS7-015_HP,
LT23_025P1m_01,87095,Spawn of N'Zoth 1,HS7-015_D,E4A3EE87
LT23_025P1m_01,87095,Spawn of N'Zoth 1,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_01,87095,Spawn of N'Zoth 1,HS7-015_D_Mask,294942EC
LT23_025P1m_01b,91217,Spawn of N'Zoth 1,HS7-015_D,E4A3EE87
LT23_025P1m_01b,91217,Spawn of N'Zoth 1,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_01b,91217,Spawn of N'Zoth 1,HS7-015_D_Mask,294942EC
LT23_025P1m_02,87099,Spawn of N'Zoth 2,HS7-015_D,E4A3EE87
LT23_025P1m_02,87099,Spawn of N'Zoth 2,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_02,87099,Spawn of N'Zoth 2,HS7-015_D_Mask,294942EC
LT23_025P1m_02b,91218,Spawn of N'Zoth 2,HS7-015_D,E4A3EE87
LT23_025P1m_02b,91218,Spawn of N'Zoth 2,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_02b,91218,Spawn of N'Zoth 2,HS7-015_D_Mask,294942EC
LT23_025P1m_03,87100,Spawn of N'Zoth 3,HS7-015_D,E4A3EE87
LT23_025P1m_03,87100,Spawn of N'Zoth 3,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_03,87100,Spawn of N'Zoth 3,HS7-015_D_Mask,294942EC
LT23_025P1m_03b,91219,Spawn of N'Zoth 3,HS7-015_D,E4A3EE87
LT23_025P1m_03b,91219,Spawn of N'Zoth 3,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_03b,91219,Spawn of N'Zoth 3,HS7-015_D_Mask,294942EC
LT23_025P1m_04,87101,Spawn of N'Zoth 4,HS7-015_D,E4A3EE87
LT23_025P1m_04,87101,Spawn of N'Zoth 4,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_04,87101,Spawn of N'Zoth 4,HS7-015_D_Mask,294942EC
LT23_025P1m_04b,91220,Spawn of N'Zoth 4,HS7-015_D,E4A3EE87
LT23_025P1m_04b,91220,Spawn of N'Zoth 4,HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_04b,91220,Spawn of N'Zoth 4,HS7-015_D_Mask,294942EC
LT23_025P1m_05,87102,Spawn of N'Zoth {0},HS7-015_D,E4A3EE87
LT23_025P1m_05,87102,Spawn of N'Zoth {0},HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_05,87102,Spawn of N'Zoth {0},HS7-015_D_Mask,294942EC
LT23_025P1m_05b,91221,Spawn of N'Zoth {0},HS7-015_D,E4A3EE87
LT23_025P1m_05b,91221,Spawn of N'Zoth {0},HS7-015_D_Fade,A5A1CFA4
LT23_025P1m_05b,91221,Spawn of N'Zoth {0},HS7-015_D_Mask,294942EC
LT23_025P2_01,87110,Gift of N'Zoth 1,MC23-026_HP,
LT23_025P2_02,87115,Gift of N'Zoth 2,MC23-026_HP,
LT23_025P2_03,87116,Gift of N'Zoth 3,MC23-026_HP,
LT23_025P2_04,87117,Gift of N'Zoth 4,MC23-026_HP,
LT23_025P2_05,87120,Gift of N'Zoth {0},MC23-026_HP,
LT23_025P2e,87112,Gift of N'Zoth,MC23-026_HP,
LT23_025P2e2,87113,Gift of N'Zoth,MC23-026_HP,
LT23_025P3_01,87121,Corrupted Viscera 1,R6_a025_HP,
LT23_025P3_02,87122,Corrupted Viscera 2,R6_a025_HP,
LT23_025P3_03,87123,Corrupted Viscera 3,R6_a025_HP,
LT23_025P3_04,87124,Corrupted Viscera 4,R6_a025_HP,
LT23_025P3_05,87125,Corrupted Viscera {0},R6_a025_HP,
LT23_025T1_01,91057,Sprouting Tentacles {0},w14_a030_HP,
LT23_026E1_01,87667,Piercing Gaze 1,LT03-095_E,
LT23_026E1_02,87668,Piercing Gaze 2,LT03-095_E,
LT23_026E1_03,87669,Piercing Gaze 3,LT03-095_E,
LT23_026E1_04,87670,Piercing Gaze {0},LT03-095_E,
LT23_026E2_01,87671,Lash of Hysteria 1,MC23-022_E,
LT23_026E2_02,87673,Lash of Hysteria 2,MC23-022_E,
LT23_026E2_03,87674,Lash of Hysteria 3,MC23-022_E,
LT23_026E2_04,87675,Lash of Hysteria {0},MC23-022_E,
LT23_026E3_01,87677,Awakening Roar 1,HS7-007_E,
LT23_026E3_02,87678,Awakening Roar 2,HS7-007_E,
LT23_026E3_03,87679,Awakening Roar 3,HS7-007_E,
LT23_026E3_04,87680,Awakening Roar {0},HS7-007_E,
LT23_026H_01,85970,Yogg-Saron,LT03-049_M,
LT23_026H_01,85970,Yogg-Saron,LT03-049_M_FlowMap,
LT23_026H_01,85970,Yogg-Saron,LT03-049_M_Monster,
LT23_026H_01,85970,Yogg-Saron,LT03-049_M_Mask,
LT23_026H_01,85970,Yogg-Saron,LT03-049_M_Premium,
LT23_026H_02,85971,Yogg-Saron,LT03-050_M,
LT23_026H_02,85971,Yogg-Saron,LT03-050_M_Monster,
LT23_026H_02,85971,Yogg-Saron,LT03-050_M_FlowMap,
LT23_026H_02,85971,Yogg-Saron,LT03-050_M_Mask,
LT23_026H_02,85971,Yogg-Saron,LT03-050_M_Premium,
LT23_026H_03,85972,Yogg-Saron,LT03-051_M,
LT23_026H_03,85972,Yogg-Saron,LT03-051_M_Monster,
LT23_026H_03,85972,Yogg-Saron,LT03-051_M_FlowMap,
LT23_026H_03,85972,Yogg-Saron,LT03-051_M_Stone,
LT23_026H_03,85972,Yogg-Saron,LT03-051_M_Mask,
LT23_026H_03,85972,Yogg-Saron,LT03-051_M_Premium,
LT23_026H_03_Event,94438,Yogg-Saron,LT03-051_M,
LT23_026H_03_Event,94438,Yogg-Saron,LT03-051_M_Monster,
LT23_026H_03_Event,94438,Yogg-Saron,LT03-051_M_FlowMap,
LT23_026H_03_Event,94438,Yogg-Saron,LT03-051_M_Stone,
LT23_026H_03_Event,94438,Yogg-Saron,LT03-051_M_Mask,
LT23_026H_03_Event,94438,Yogg-Saron,LT03-051_M_Premium,
LT23_026P1_01,87646,Lunatic Gaze 1,MC23-027_HP,
LT23_026P1_02,87649,Lunatic Gaze 2,MC23-027_HP,
LT23_026P1_03,87650,Lunatic Gaze 3,MC23-027_HP,
LT23_026P1_04,87651,Lunatic Gaze 4,MC23-027_HP,
LT23_026P1_05,87652,Lunatic Gaze {0},MC23-027_HP,
LT23_026P1e,87647,Lunatic Gaze,MC23-027_HP,
LT23_026P2_01,87654,Mind Yoggle 1,w2_348_HP,
LT23_026P2_02,87656,Mind Yoggle 2,w2_348_HP,
LT23_026P2_03,87657,Mind Yoggle 3,w2_348_HP,
LT23_026P2_04,87658,Mind Yoggle 4,w2_348_HP,
LT23_026P2_05,87659,Mind Yoggle {0},w2_348_HP,
LT23_026P2e,87655,Mind Yoggling,w2_348_HP,
LT23_026P3_01,87660,Oh My Yogg 1,HS21-060_HP,
LT23_026P3_02,87662,Oh My Yogg 2,HS21-060_HP,
LT23_026P3_03,87663,Oh My Yogg 3,HS21-060_HP,
LT23_026P3_04,87665,Oh My Yogg 4,HS21-060_HP,
LT23_026P3_05,87666,Oh My Yogg {0},HS21-060_HP,
LT23_028E1_01,87916,Mark of Y'Shaarj 1,HS22-054_HP,
LT23_028E1_02,87924,Mark of Y'Shaarj 2,HS22-054_HP,
LT23_028E1_03,87927,Mark of Y'Shaarj 3,HS22-054_HP,
LT23_028E1_04,87937,Mark of Y'Shaarj {0},HS22-054_HP,
LT23_028E2_01,87917,Heart of Y'Shaarj 1,BOH03_001_HP,
LT23_028E2_02,87925,Heart of Y'Shaarj 2,BOH03_001_HP,
LT23_028E2_03,87930,Heart of Y'Shaarj 3,BOH03_001_HP,
LT23_028E2_04,87941,Heart of Y'Shaarj {0},BOH03_001_HP,
LT23_028E3_01,87919,Idol of Y'Shaarj 1,w11_132_HP,
LT23_028E3_02,87926,Idol of Y'Shaarj 2,w11_132_HP,
LT23_028E3_03,87943,Idol of Y'Shaarj 3,w11_132_HP,
LT23_028E3_04,87946,Idol of Y'Shaarj {0},w11_132_HP,
LT23_028H_01,87891,Y'Shaarj,LT03-055_M,
LT23_028H_01,87891,Y'Shaarj,LT03-055_M_Flowmap,
LT23_028H_01,87891,Y'Shaarj,HS18-509_Smoke,
LT23_028H_01,87891,Y'Shaarj,HS16-115_Smoke,D4362A59
LT23_028H_01,87891,Y'Shaarj,LT03-055_M_Mask,
LT23_028H_01,87891,Y'Shaarj,LT03-055_M_Premium,
LT23_028H_02,87892,Y'Shaarj,LT03-056_M,
LT23_028H_02,87892,Y'Shaarj,LT03-056_M_Flowmap,
LT23_028H_02,87892,Y'Shaarj,LT04-016_M_Clouds,
LT23_028H_02,87892,Y'Shaarj,LT04-016_M_Clouds,
LT23_028H_02,87892,Y'Shaarj,LT03-056_M_Hands,
LT23_028H_02,87892,Y'Shaarj,LT03-056_M_Mask,
LT23_028H_02,87892,Y'Shaarj,LT03-056_M_Premium,
LT23_028H_03,87893,Y'Shaarj,HS21-103,199954B0
LT23_028H_03,87893,Y'Shaarj,HS21-103_Tentacles,1A10BF23
LT23_028H_03,87893,Y'Shaarj,HS21-103_FlowMap,
LT23_028H_03,87893,Y'Shaarj,HS21-103_Mask,4589ABD1
LT23_028H_03,87893,Y'Shaarj,HS21-103_Premium,B56D5680
LT23_028H_03_Event,91393,Y'Shaarj,LT03-057_M,
LT23_028P1_01,87894,Defiled Attack 1,HS12-348,
LT23_028P1_02,87897,Defiled Attack 2,HS12-348,
