guid,PortraitTexture,PremiumPortraitMaterial,PremiumUberShaderAnimation,PremiumPortraitTexture,SignaturePortraitTexture,SignaturePortraitMaterial,SignatureUberShaderAnimation
LETL_253_02,W20_a078_E,,,,,,
LETL_253_03,W20_a078_E,,,,,,
LETL_253_04,W20_a078_E,,,,,,
LETL_253_T_01,w20_a078,,,,,,
LETL_254_01,w19_a214_E,,,,,,
LETL_254_02,w19_a214_E,,,,,,
LETL_254_03,w19_a214_E,,,,,,
LETL_254_04,w19_a214_E,,,,,,
LETL_255_01,w19_a229_E,,,,,,
LETL_255_02,w19_a229_E,,,,,,
LETL_255_03,w19_a229_E,,,,,,
LETL_255_04,w19_a229_E,,,,,,
LETL_256_01,w2_243_HP,,,,,,
LETL_256_02,w2_243_HP,,,,,,
LETL_256_03,w2_243_HP,,,,,,
LETL_256_04,w2_243_HP,,,,,,
LETL_256_05,w2_243_HP,,,,,,
LETL_257_01,LT02-091_HP,,,,,,
LETL_257_02,LT02-091_HP,,,,,,
LETL_257_03,LT02-091_HP,,,,,,
LETL_257_04,LT02-091_HP,,,,,,
LETL_257_05,LT02-091_HP,,,,,,
LETL_257e,HS16-160,DAL_582t2_PremiumCard,DAL_582t2_PremiumCard,HS16-160_Premium,,,
LETL_258_01,W6_149_HP,,,,,,
LETL_258_02,W6_149_HP,,,,,,
LETL_258_03,W6_149_HP,,,,,,
LETL_258_04,W6_149_HP,,,,,,
LETL_258_05,W6_149_HP,,,,,,
LETL_259_01,w5_002_E,,,,,,
LETL_259_02,w5_002_E,,,,,,
LETL_259_03,w5_002_E,,,,,,
LETL_259_04,w5_002_E,,,,,,
LETL_260_01,w20_a070_E,,,,,,
LETL_260_02,w20_a070_E,,,,,,
LETL_260_03,w20_a070_E,,,,,,
LETL_260_04,w20_a070_E,,,,,,
LETL_261_01,w14_a195_E,,,,,,
LETL_261_02,w14_a195_E,,,,,,
LETL_261_03,w14_a195_E,,,,,,
LETL_261_04,w14_a195_E,,,,,,
LETL_262_01,W3_116_HP,,,,,,
LETL_262_02,W3_116_HP,,,,,,
LETL_262_03,W3_116_HP,,,,,,
LETL_262_04,W3_116_HP,,,,,,
LETL_262_05,W3_116_HP,,,,,,
LETL_263_01,W21_A114_HP,,,,,,
LETL_263_01t1,MishaToken_D_S,,,,,,
LETL_263_01t2,W4_138_D,,,,,,
LETL_263_01t3,W19_a206_D,,,,,,
LETL_263_01x,MishaToken_D_S,,,,,,
LETL_263_01y,W4_138_D,,,,,,
LETL_263_01z,w19_a206_S,,,,,,
LETL_263_02,W21_A114_HP,,,,,,
LETL_263_02t1,MishaToken_D_S,,,,,,
LETL_263_02t2,W4_138_D,,,,,,
LETL_263_02t3,W19_a206_D,,,,,,
LETL_263_02x,MishaToken_D_S,,,,,,
LETL_263_02y,W4_138_D,,,,,,
LETL_263_02z,w19_a206_S,,,,,,
LETL_263_03,W21_A114_HP,,,,,,
LETL_263_03t1,MishaToken_D_S,,,,,,
LETL_263_03t2,W4_138_D,,,,,,
LETL_263_03t3,W19_a206_D,,,,,,
LETL_263_03x,MishaToken_D_S,,,,,,
LETL_263_03y,W4_138_D,,,,,,
LETL_263_03z,w19_a206_S,,,,,,
LETL_263_04,W21_A114_HP,,,,,,
LETL_263_04t1,MishaToken_D_S,,,,,,
LETL_263_04t2,W4_138_D,,,,,,
LETL_263_04t3,W19_a206_D,,,,,,
LETL_263_04x,MishaToken_D_S,,,,,,
LETL_263_04y,W4_138_D,,,,,,
LETL_263_04z,w19_a206_S,,,,,,
LETL_263_05,W21_A114_HP,,,,,,
LETL_263_05t1,MishaToken_D_S,,,,,,
LETL_263_05t2,W4_138_D,,,,,,
LETL_263_05t3,W19_a206_D,,,,,,
LETL_263_05x,MishaToken_D_S,,,,,,
LETL_263_05y,W4_138_D,,,,,,
LETL_263_05z,w19_a206_S,,,,,,
LETL_265_01,W18_a178_E,,,,,,
LETL_265_02,W18_a178_E,,,,,,
LETL_265_03,W18_a178_E,,,,,,
LETL_265_04,W18_a178_E,,,,,,
LETL_266_01,w19_a207_E,,,,,,
LETL_266_02,w19_a207_E,,,,,,
LETL_266_03,w19_a207_E,,,,,,
LETL_266_04,w19_a207_E,,,,,,
LETL_266_T_01,w19_a207_E,,,,,,
LETL_266_T_02,w19_a207_E,,,,,,
LETL_266_T_03,w19_a207_E,,,,,,
LETL_266_T_04,w19_a207_E,,,,,,
LETL_267_01,W4_224_E,,,,,,
LETL_267_02,W4_224_E,,,,,,
LETL_267_03,W4_224_E,,,,,,
LETL_267_04,W4_224_E,,,,,,
LETL_267e,W4_224_E,,,,,,
LETL_269_01,HS15-124_HP1,,,,,,
LETL_269_01m,HS15-124_M,,,,,,
LETL_269_02,HS15-124_HP1,,,,,,
LETL_269_02m,HS15-124_M,,,,,,
LETL_269_03,HS15-124_HP1,,,,,,
LETL_269_03m,HS15-124_M,,,,,,
LETL_269_03t2,HS15-124_M,,,,,,
LETL_269_04,HS15-124_HP1,,,,,,
LETL_269_04m,HS15-124_M,,,,,,
LETL_269_05,HS15-124_HP1,,,,,,
LETL_269_05m,HS15-124_M,,,,,,
LETL_270_01,HS20-117_HP,,,,,,
LETL_270_02,HS20-117_HP,,,,,,
LETL_270_03,HS20-117_HP,,,,,,
LETL_271_01,W4_114_E,,,,,,
LETL_271_02,W4_114_E,,,,,,
LETL_271_03,W4_114_E,,,,,,
LETL_271_04,W4_114_E,,,,,,
LETL_272_01,W19_a230_E,,,,,,
LETL_272_02,W19_a230_E,,,,,,
LETL_272_03,W19_a230_E,,,,,,
LETL_272_04,W19_a230_E,,,,,,
LETL_273_01,w5_178_E,,,,,,
LETL_273_02,w5_178_E,,,,,,
LETL_273_03,w5_178_E,,,,,,
LETL_273_04,w5_178_E,,,,,,
LETL_274_01,bananas2_D,,,,,,
LETL_274_02,bananas2_D,,,,,,
LETL_274_03,bananas2_D,,,,,,
LETL_274_04,bananas2_D,,,,,,
LETL_274_05,bananas2_D,,,,,,
LETL_274e,bananas2_D,,,,,,
LETL_275_01,w2_450_HP,,,,,,
LETL_275_02,w2_450_HP,,,,,,
LETL_275_03,w2_450_HP,,,,,,
LETL_275_04,w2_450_HP,,,,,,
LETL_275_05,w2_450_HP,,,,,,
LETL_276_01,W12_a165_HP,,,,,,
LETL_276_02,W12_a165_HP,,,,,,
LETL_276_03,W12_a165_HP,,,,,,
LETL_276_04,W12_a165_HP,,,,,,
LETL_276_05,W12_a165_HP,,,,,,
LETL_277_01,HS15-351_E,,,,,,
LETL_277_02,HS15-351_E,,,,,,
LETL_277_03,HS15-351_E,,,,,,
LETL_277_04,HS15-351_E,,,,,,
LETL_278_03,HS14-208_E,,,,,,
LETL_278_04,HS14-208_E,,,,,,
LETL_279_01,W13_187b_D,,,,,,
LETL_279_01t,W13_187b_D,,,,,,
LETL_279_02,W13_187b_D,,,,,,
LETL_279_02t,W13_187b_D,,,,,,
LETL_279_03,W13_187b_D,,,,,,
LETL_279_03t,W13_187b_D,,,,,,
LETL_279_04,W13_187b_D,,,,,,
LETL_279_04t,W13_187b_D,,,,,,
LETL_280_01,w16_a198_HP,,,,,,
LETL_280_02,w16_a198_HP,,,,,,
LETL_280_03,w16_a198_HP,,,,,,
LETL_280_04,w16_a198_HP,,,,,,
LETL_280_05,w16_a198_HP,,,,,,
LETL_281_01,LT02-078_HP,,,,,,
LETL_281_02,LT02-078_HP,,,,,,
LETL_281_03,LT02-078_HP,,,,,,
LETL_281_04,LT02-078_HP,,,,,,
LETL_281_05,LT02-078_HP,,,,,,
LETL_282_01,TB_LEAGUE_REVIVAL_BrannAIHp,,,,,,
LETL_282_02,TB_LEAGUE_REVIVAL_BrannAIHp,,,,,,
LETL_282_03,TB_LEAGUE_REVIVAL_BrannAIHp,,,,,,
LETL_282_04,TB_LEAGUE_REVIVAL_BrannAIHp,,,,,,
LETL_282_05,TB_LEAGUE_REVIVAL_BrannAIHp,,,,,,
LETL_282e,TB_LEAGUE_REVIVAL_BrannAIHp,,,,,,
LETL_283_01,w16_a204_E,,,,,,
LETL_283_02,w16_a204_E,,,,,,
LETL_283_03,w16_a204_E,,,,,,
LETL_283_04,w16_a204_E,,,,,,
LETL_284_01,w18_a119_E,,,,,,
LETL_284_02,w18_a119_E,,,,,,
LETL_284_03,w18_a119_E,,,,,,
LETL_284_04,w18_a119_E,,,,,,
LETL_285_02,w21_a186_E,,,,,,
LETL_285_03,w21_a186_E,,,,,,
LETL_285_04,w21_a186_E,,,,,,
LETL_290_01,w14_a142_HP,,,,,,
LETL_290_02,w14_a142_HP,,,,,,
LETL_290_03,w14_a142_HP,,,,,,
LETL_290_04,w14_a142_HP,,,,,,
LETL_290_05,w14_a142_HP,,,,,,
LETL_291_01,HS18-080_HP,,,,,,
LETL_291_01m,HS18-080,,,,,,
LETL_291_02,HS18-080_HP,,,,,,
LETL_291_02m,HS18-080,,,,,,
LETL_291_03,HS18-080_HP,,,,,,
LETL_291_03m,HS18-080,,,,,,
LETL_291_04,HS18-080_HP,,,,,,
LETL_291_04m,HS18-080,,,,,,
LETL_291_05,HS18-080_HP,,,,,,
LETL_291_05m,HS18-080,,,,,,
LETL_292_01,W2_235_HP,,,,,,
LETL_292_02,W2_235_HP,,,,,,
LETL_292_03,W2_235_HP,,,,,,
LETL_292_04,W2_235_HP,,,,,,
LETL_292_05,W2_235_HP,,,,,,
LETL_293_01,w14_a175_E,,,,,,
LETL_293_02,w14_a175_E,,,,,,
LETL_293_03,w14_a175_E,,,,,,
LETL_293_04,w14_a175_E,,,,,,
LETL_300_01,W14_a047_D,,,,,,
LETL_300_02,W14_a047_D,,,,,,
LETL_300_03,W14_a047_D,,,,,,
LETL_300_04,W14_a047_D,,,,,,
LETL_300_05,W14_a047_D,,,,,,
LETL_301_01,R3_005_D_HP,CS2_061_PremiumCard_new,,,,,
LETL_301_02,R3_005_D_HP,CS2_061_PremiumCard_new,,,,,
LETL_301_03,R3_005_D_HP,CS2_061_PremiumCard_new,,,,,
LETL_301_04,R3_005_D_HP,CS2_061_PremiumCard_new,,,,,
LETL_301_05,R3_005_D_HP,CS2_061_PremiumCard_new,,,,,
LETL_302_01,W18_a011_HP1,,,,,,
LETL_302_02,W18_a011_HP1,,,,,,
LETL_302_03,W18_a011_HP1,,,,,,
LETL_302_04,W18_a011_HP1,,,,,,
LETL_302_05,W18_a011_HP1,,,,,,
LETL_303_01,r5_a033_E,,,,,,
LETL_303_02,r5_a033_E,,,,,,
LETL_303_03,r5_a033_E,,,,,,
LETL_303_04,r5_a033_E,,,,,,
LETL_304_01,W16_a244_HP,,,,,,
LETL_304_02,W16_a244_HP,,,,,,
LETL_304_03,W16_a244_HP,,,,,,
LETL_304_04,W16_a244_HP,,,,,,
LETL_305_01,r5_a079_E,,,,,,
LETL_305_02,r5_a079_E,,,,,,
LETL_305_03,r5_a079_E,,,,,,
LETL_305_04,r5_a079_E,,,,,,
LETL_306_01,HS22-030_HP,,,,,,
LETL_306_02,HS22-030_HP,,,,,,
LETL_306_03,HS22-030_HP,,,,,,
LETL_306_04,HS22-030_HP,,,,,,
LETL_306_05,HS22-030_HP,,,,,,
LETL_307_01,LT01-169_HP,,,,,,
LETL_307_02,LT01-169_HP,,,,,,
LETL_307_03,LT01-169_HP,,,,,,
LETL_307_04,LT01-169_HP,,,,,,
LETL_307_05,LT01-169_HP,,,,,,
LETL_308_01,W16_a209_HP,,,,,,
LETL_308_01m,W3_057_D,,,,,,
LETL_308_02,W16_a209_HP,,,,,,
LETL_308_02m,W3_057_D,,,,,,
LETL_308_03,W16_a209_HP,,,,,,
LETL_308_03m,W3_057_D,,,,,,
LETL_308_04,W16_a209_HP,,,,,,
LETL_308_04m,W3_057_D,,,,,,
LETL_308_05,W16_a209_HP,,,,,,
LETL_308_05m,W3_057_D,,,,,,
LETL_309_01,TP9_a019_HP,,,,,,
LETL_309_02,TP9_a019_HP,,,,,,
LETL_309_03,TP9_a019_HP,,,,,,
LETL_309_04,TP9_a019_HP,,,,,,
LETL_309_05,TP9_a019_HP,,,,,,
LETL_310_01,w20_a068,,,,,,
LETL_310_02,w20_a068,,,,,,
LETL_310_03,w20_a068,,,,,,
LETL_311_01,w3_107,,,,,,
LETL_311_02,w18_a080,,,,,,
LETL_311_03,w3_107,,,,,,
LETL_316_01,w12_a027_HP,,,,,,
LETL_316_02,w12_a027_HP,,,,,,
LETL_316_03,w12_a027_HP,,,,,,
LETL_316_04,w12_a027_HP,,,,,,
LETL_316_05,w12_a027_HP,,,,,,
LETL_317_01,w14_a140_HP,,,,,,
LETL_317_02,w14_a140_HP,,,,,,
LETL_317_03,w14_a140_HP,,,,,,
LETL_317_04,w14_a140_HP,,,,,,
LETL_317_05,w14_a140_HP,,,,,,
LETL_318_01,LT03-101_HP,,,,,,
LETL_318_02,LT03-101_HP,,,,,,
LETL_318_03,LT03-101_HP,,,,,,
LETL_318_04,LT03-101_HP,,,,,,
LETL_318_05,LT03-101_HP,,,,,,
LETL_319_01,w3_179_HP,,,,,,
LETL_319_02,w3_179_HP,,,,,,
LETL_319_03,w3_179_HP,,,,,,
LETL_319_04,w3_179_HP,,,,,,
LETL_319_05,w3_179_HP,,,,,,
LETL_320_01,LT02-075_HP,,,,,,
LETL_320_02,LT02-075_HP,,,,,,
LETL_320_03,LT02-075_HP,,,,,,
LETL_320_04,LT02-075_HP,,,,,,
LETL_320_05,LT02-075_HP,,,,,,
LETL_323_01,W11_178_E,,,,,,
LETL_323_02,W11_178_E,,,,,,
LETL_323_03,W11_178_E,,,,,,
LETL_323_04,W11_178_E,,,,,,
LETL_324_01,W10_A232_HP,,,,,,
LETL_324_02,W10_A232_HP,,,,,,
LETL_324_03,W10_A232_HP,,,,,,
LETL_324_04,W10_A232_HP,,,,,,
LETL_324_05,W10_A232_HP,,,,,,
LETL_326_02,W16_a227_E,,,,,,
LETL_326_03,W16_a227_E,,,,,,
LETL_326_04,W16_a227_E,,,,,,
LETL_327_01,w8_064_E,,,,,,
LETL_327_02,w8_064_E,,,,,,
LETL_327_03,w8_064_E,,,,,,
LETL_327_04,w8_064_E,,,,,,
LETL_328_01,LT02-079_HP,,,,,,
LETL_328_02,LT02-079_HP,,,,,,
LETL_328_03,LT02-079_HP,,,,,,
LETL_328_04,LT02-079_HP,,,,,,
LETL_328_05,LT02-079_HP,,,,,,
LETL_330_01,W20_a103_HP,,,,,,
LETL_330_02,W20_a103_HP,,,,,,
LETL_330_03,W20_a103_HP,,,,,,
LETL_330_04,W20_a103_HP,,,,,,
LETL_330_05,W20_a103_HP,,,,,,
LETL_331_01,W20_a094_HP,,,,,,
LETL_331_02,W20_a094_HP,,,,,,
LETL_331_03,W20_a094_HP,,,,,,
LETL_331_04,W20_a094_HP,,,,,,
LETL_331_05,W20_a094_HP,,,,,,
LETL_332_01a,W2_339_HP,,,,,,
LETL_332_01b,w13_241_HP,,,,,,
LETL_332_02a,W2_339_HP,,,,,,
LETL_332_02b,w13_241_HP,,,,,,
LETL_332_03a,W2_339_HP,,,,,,
LETL_332_03b,w13_241_HP,,,,,,
LETL_332_04a,W2_339_HP,,,,,,
LETL_332_04b,w13_241_HP,,,,,,
LETL_332_05a,W2_339_HP,,,,,,
LETL_332_05b,w13_241_HP,,,,,,
LETL_333_01,w20_a043_E,,,,,,
LETL_333_02,w20_a043_E,,,,,,
LETL_333_03,w20_a043_E,,,,,,
LETL_333_04,w20_a043_E,,,,,,
LETL_334_01,w2_248_E,,,,,,
LETL_334_02,w2_248_E,,,,,,
LETL_334_03,w2_248_E,,,,,,
LETL_334_04,w2_248_E,,,,,,
LETL_335_04,W17_a112_E,,,,,,
LETL_336_01,w20_a037_HP,,,,,,
LETL_336_02,w20_a037_HP,,,,,,
LETL_336_03,w20_a037_HP,,,,,,
LETL_336_04,w20_a037_HP,,,,,,
LETL_336_05,w20_a037_HP,,,,,,
LETL_337_01,HS8-140_HP,,,,,,
LETL_337_02,HS8-140_HP,,,,,,
LETL_337_03,HS8-140_HP,,,,,,
LETL_337_04,HS8-140_HP,,,,,,
LETL_337_05,HS8-140_HP,,,,,,
LETL_338_01,LT03-081_HP,,,,,,
LETL_338_02,LT03-081_HP,,,,,,
LETL_338_03,LT03-081_HP,,,,,,
LETL_338_04,LT03-081_HP,,,,,,
LETL_338_05,LT03-081_HP,,,,,,
LETL_340_01,HS17-412_HP,,,,,,
LETL_340_02,HS17-412_HP,,,,,,
LETL_340_03,HS17-412_HP,,,,,,
LETL_340_04,HS17-412_HP,,,,,,
LETL_340_05,HS17-412_HP,,,,,,
LETL_341_01,HS22-200_HP,,,,,,
LETL_341_01m,HS22-200_M,,,,,,
LETL_341_02,HS22-200_HP,,,,,,
LETL_341_02m,HS22-200_M,,,,,,
LETL_341_03,HS22-200_HP,,,,,,
LETL_341_03m,HS22-200_M,,,,,,
LETL_341_04,HS22-200_HP,,,,,,
LETL_341_04m,HS22-200_M,,,,,,
LETL_341_05,HS22-200_HP,,,,,,
LETL_341_05m,HS22-200_M,,,,,,
LETL_342_01,HS17-491_HP,,,,,,
LETL_342_02,HS17-491_HP,,,,,,
LETL_342_03,HS17-491_HP,,,,,,
LETL_342_04,HS17-491_HP,,,,,,
LETL_342_05,HS17-491_HP,,,,,,
LETL_343_01,W16_a241_D,,,,,,
LETL_343_02,W16_a241_D,,,,,,
LETL_343_03,W16_a241_D,,,,,,
LETL_343_04,W16_a241_D,,,,,,
LETL_374_01,HS16-401,,,,,,
LETL_374_02,HS16-401,,,,,,
LETL_374_03,HS16-401,,,,,,
LETL_374_04,HS16-401,,,,,,
LETL_375_04,R3_062_E,,,,,,
LETL_391_01,LT02-084_HP,,,,,,
LETL_391_02,LT02-084_HP,,,,,,
LETL_391_03,LT02-084_HP,,,,,,
LETL_391_04,LT02-084_HP,,,,,,
LETL_391_05,LT02-084_HP,,,,,,
LETL_392_01,w20_a202_HP,,,,,,
LETL_392_02,w20_a202_HP,,,,,,
LETL_392_03,w20_a202_HP,,,,,,
LETL_392_04,w20_a202_HP,,,,,,
LETL_392_05,w20_a202_HP,,,,,,
LETL_393_01,W21_A191_E,,,,,,
LETL_393_02,W21_A191_E,,,,,,
LETL_393_03,W21_A191_E,,,,,,
LETL_393_04,W21_A191_E,,,,,,
LETL_394_01,W21_A189_D,,,,,,
LETL_394_02,W21_A189_D,,,,,,
LETL_394_03,W21_A189_D,,,,,,
LETL_394_04,W21_A189_D,,,,,,
LETL_395_01,w15_a026_E,,,,,,
LETL_395_02,w15_a026_E,,,,,,
LETL_395_03,w15_a026_E,,,,,,
LETL_395_04,w15_a026_E,,,,,,
LETL_396_01,WOW_PAR_006_HP,,,,,,
LETL_396_02,WOW_PAR_006_HP,,,,,,
LETL_396_03,WOW_PAR_006_HP,,,,,,
LETL_396_04,WOW_PAR_006_HP,,,,,,
LETL_396_05,WOW_PAR_006_HP,,,,,,
LETL_403_01,W10_A198D_HP,,,,,,
LETL_403_02,W10_A198D_HP,,,,,,
LETL_403_03,W10_A198D_HP,,,,,,
LETL_403_04,W10_A198D_HP,,,,,,
LETL_403_05,W10_A198D_HP,,,,,,
LETL_404_01,Hunter_power2_D_HP,,,,,,
LETL_404_02,Hunter_power2_D_HP,,,,,,
LETL_404_03,Hunter_power2_D_HP,,,,,,
LETL_404_04,Hunter_power2_D_HP,,,,,,
LETL_404_05,Hunter_power2_D_HP,,,,,,
LETL_405_01,HS21-069_HP,,,,,,
LETL_405_02,HS21-069_HP,,,,,,
LETL_405_03,HS21-069_HP,,,,,,
LETL_405_04,HS21-069_HP,,,,,,
LETL_405_05,HS21-069_HP,,,,,,
LETL_406_01,HS22-044_HP,,,,,,
LETL_406_02,HS22-044_HP,,,,,,
LETL_406_03,HS22-044_HP,,,,,,
LETL_406_04,HS22-044_HP,,,,,,
LETL_406_05,HS22-044_HP,,,,,,
LETL_407_01,W17_a110_HP,,,,,,
LETL_407_02,W17_a110_HP,,,,,,
LETL_407_03,W17_a110_HP,,,,,,
LETL_407_04,W17_a110_HP,,,,,,
LETL_407_05,W17_a110_HP,,,,,,
LETL_408_01,HS22-053_HP,,,,,,
LETL_408_02,HS22-053_HP,,,,,,
LETL_408_03,HS22-053_HP,,,,,,
LETL_408_04,HS22-053_HP,,,,,,
LETL_408_05,HS22-053_HP,,,,,,
LETL_409_01,HS6-089_HP,,,,,,
LETL_409_02,HS6-089_HP,,,,,,
LETL_409_03,HS6-089_HP,,,,,,
LETL_409_04,HS6-089_HP,,,,,,
LETL_409_05,HS6-089_HP,,,,,,
LETL_410_01,HS22-090_HP,,,,,,
LETL_410_02,HS22-090_HP,,,,,,
LETL_410_03,HS22-090_HP,,,,,,
LETL_410_04,HS22-090_HP,,,,,,
LETL_410_05,HS22-090_HP,,,,,,
LETL_411_01,HS8-072_HP,,,,,,
LETL_411_02,HS8-072_HP,,,,,,
LETL_411_03,HS8-072_HP,,,,,,
LETL_411_04,HS8-072_HP,,,,,,
LETL_411_05,HS8-072_HP,,,,,,
LETL_412_01,w13_296_HP1,,,,,,
LETL_412_02,w13_296_HP1,,,,,,
LETL_412_03,w13_296_HP1,,,,,,
LETL_412_04,w13_296_HP1,,,,,,
LETL_412_05,w13_296_HP1,,,,,,
LETL_413_01,genfx_riseofthehorde_hp_HP,,,,,,
LETL_413_02,genfx_riseofthehorde_hp_HP,,,,,,
LETL_413_03,genfx_riseofthehorde_hp_HP,,,,,,
LETL_413_04,genfx_riseofthehorde_hp_HP,,,,,,
LETL_413_05,genfx_riseofthehorde_hp_HP,,,,,,
LETL_414_01,LC02-002_HP,,,,,,
LETL_414_02,LC02-002_HP,,,,,,
LETL_414_03,LC02-002_HP,,,,,,
LETL_414_04,LC02-002_HP,,,,,,
LETL_414_05,LC02-002_HP,,,,,,
LETL_420_01,HS17-113_HP,,,,,,
LETL_420_02,HS17-113_HP,,,,,,
LETL_420_03,HS17-113_HP,,,,,,
LETL_420_04,HS17-113_HP,,,,,,
LETL_420_05,HS17-113_HP,,,,,,
LETL_422_01,LT03-078_HP,,,,,,
LETL_422_02,LT03-078_HP,,,,,,
LETL_422_03,LT03-078_HP,,,,,,
LETL_422_04,LT03-078_HP,,,,,,
LETL_422_05,LT03-078_HP,,,,,,
LETL_423_01,R3_036_E,,,,,,
LETL_423_02,R3_036_E,,,,,,
LETL_423_03,R3_036_E,,,,,,
LETL_423_04,R3_036_E,,,,,,
LETL_424_04,W19_a242_E,,,,,,
LETL_425_01,HS20-322_E,,,,,,
LETL_425_02,HS20-322_E,,,,,,
LETL_425_03,HS20-322_E,,,,,,
LETL_425_04,HS20-322_E,,,,,,
LETL_430_01,W9_A002_HP,,,,,,
LETL_430_02,W9_A002_HP,,,,,,
LETL_430_03,W9_A002_HP,,,,,,
LETL_430_04,W9_A002_HP,,,,,,
LETL_430_05,W9_A002_HP,,,,,,
LETL_431_01,HS24-058_HP,,,,,,
LETL_431_02,HS24-058_HP,,,,,,
LETL_431_03,HS24-058_HP,,,,,,
LETL_431_04,HS24-058_HP,,,,,,
LETL_431_05,HS24-058_HP,,,,,,
LETL_432_01,w15_a055_HP,,,,,,
LETL_432_02,w15_a055_HP,,,,,,
LETL_432_03,w15_a055_HP,,,,,,
LETL_432_04,w15_a055_HP,,,,,,
LETL_432_05,w15_a055_HP,,,,,,
LETL_433_01,w7_189_HP,,,,,,
LETL_433_02,w7_189_HP,,,,,,
LETL_433_03,w7_189_HP,,,,,,
LETL_433_04,w7_189_HP,,,,,,
LETL_434_02,W19_a059_E,,,,,,
LETL_434_03,W19_a059_E,,,,,,
LETL_434_04,W19_a059_E,,,,,,
LETL_436_03,w19_a249_E,,,,,,
LETL_436_04,w19_a249_E,,,,,,
LETL_437_01,W14_a212_E,,,,,,
LETL_437_02,W14_a212_E,,,,,,
LETL_437_03,W14_a212_E,,,,,,
LETL_437_04,W14_a212_E,,,,,,
LETL_440_01,w6_129_HP,,,,,,
LETL_440_02,w6_129_HP,,,,,,
LETL_440_03,w6_129_HP,,,,,,
LETL_440_04,w6_129_HP,,,,,,
LETL_440_05,w6_129_HP,,,,,,
LETL_441_01,w9_a091_HP,,,,,,
LETL_441_02,w9_a091_HP,,,,,,
LETL_441_03,w9_a091_HP,,,,,,
LETL_441_04,w9_a091_HP,,,,,,
LETL_441_05,w9_a091_HP,,,,,,
LETL_443_01,w7_121_E,,,,,,
LETL_443_02,w7_121_E,,,,,,
LETL_443_03,w7_121_E,,,,,,
LETL_443_04,w7_121_E,,,,,,
LETL_444_01,W5_011_E,,,,,,
LETL_444_02,W5_011_E,,,,,,
LETL_444_03,W5_011_E,,,,,,
LETL_444_04,W5_011_E,,,,,,
LETL_445_01,W21_A173,,,,,,
LETL_445_02,W21_A173,,,,,,
LETL_445_03,W21_A173,,,,,,
LETL_445_04,W21_A173,,,,,,
LETL_446_02,W2_149_D_HP,,,,,,
LETL_446_03,W2_149_D_HP,,,,,,
LETL_446_04,W2_149_D_HP,,,,,,
LETL_447_01,W17_a164_D,,,,,,
LETL_447_02,W17_a164_D,,,,,,
LETL_447_03,W17_a164_D,,,,,,
LETL_447_04,W17_a164_D,,,,,,
LETL_448_01,w18_a165_E,,,,,,
LETL_448_02,w18_a165_E,,,,,,
LETL_448_03,w18_a165_E,,,,,,
LETL_448_04,w18_a165_E,,,,,,
LETL_450_01,w15_a087_HP,,,,,,
LETL_450_02,w15_a087_HP,,,,,,
LETL_450_03,w15_a087_HP,,,,,,
LETL_450_04,w15_a087_HP,,,,,,
LETL_450_05,w15_a087_HP,,,,,,
LETL_451_01,wow_spe_006(b)_HP,,,,,,
LETL_451_02,wow_spe_006(b)_HP,,,,,,
LETL_451_03,wow_spe_006(b)_HP,,,,,,
LETL_451_04,wow_spe_006(b)_HP,,,,,,
LETL_451_05,wow_spe_006(b)_HP,,,,,,
LETL_452_01,LT03-073_HP,,,,,,
LETL_452_02,LT03-073_HP,,,,,,
LETL_452_03,LT03-073_HP,,,,,,
LETL_452_04,LT03-073_HP,,,,,,
LETL_452_05,LT03-073_HP,,,,,,
LETL_453_01,R7_a069_E,,,,,,
LETL_453_02,R7_a069_E,,,,,,
LETL_453_03,R7_a069_E,,,,,,
LETL_453_04,R7_a069_E,,,,,,
LETL_454_04,W21_A175_E,,,,,,
LETL_455_01,R3_094_E,,,,,,
LETL_455_02,R3_094_E,,,,,,
LETL_455_03,R3_094_E,,,,,,
LETL_455_04,R3_094_E,,,,,,
LETL_460_01,w12_a040_HP1,,,,,,
LETL_460_02,w12_a040_HP1,,,,,,
LETL_460_03,w12_a040_HP1,,,,,,
LETL_460_04,w12_a040_HP1,,,,,,
LETL_460_05,w12_a040_HP1,,,,,,
LETL_462_01,HS19-261_HP,,,,,,
LETL_462_02,HS19-261_HP,,,,,,
LETL_462_03,HS19-261_HP,,,,,,
LETL_462_04,HS19-261_HP,,,,,,
LETL_462_05,HS19-261_HP,,,,,,
LETL_463_01,w5_204_HP,,,,,,
LETL_463_02,w5_204_HP,,,,,,
LETL_463_03,w5_204_HP,,,,,,
LETL_463_04,w5_204_HP,,,,,,
LETL_463_05,w5_204_HP,,,,,,
LETL_464_01,LT01-143_HP,,,,,,
LETL_464_02,LT01-143_HP,,,,,,
LETL_464_03,LT01-143_HP,,,,,,
LETL_464_04,LT01-143_HP,,,,,,
LETL_465_01,W13_274_E,,,,,,
LETL_465_02,W13_274_E,,,,,,
LETL_465_03,W13_274_E,,,,,,
LETL_465_04,W13_274_E,,,,,,
LETL_466_01,W18_a177_E,,,,,,
LETL_466_02,W18_a177_E,,,,,,
LETL_466_03,W18_a177_E,,,,,,
LETL_466_04,W18_a177_E,,,,,,
LETL_470_01,w17_a102_HP,,,,,,
LETL_470_02,w17_a102_HP,,,,,,
LETL_470_03,w17_a102_HP,,,,,,
LETL_470_04,w17_a102_HP,,,,,,
